Stop,Description,Latitude,Longitude,Street
1412,Vansittart Crescent after Ragless Circuit,-35.4000893,149.062469,VANSITTART CR
1413,Learmonth Drive after Athllon Drive,-35.4031792,149.063354,LEARMONTH DR
1414,Learmonth Drive 2nd after Vansittart Crescent,-35.4030838,149.063522,LEARMONTH DR
1415,Vansittart Crescent after 2nd Ragless Circuit,-35.3972244,149.064056,VANSITTART CR
1416,Vansittart Crescent after O'Halloran Crescent,-35.3974609,149.064255,VANSITTART CR
1417,Tuggeranong Pky after Sulwood Drive,-35.3730469,149.056885,TUGGERANONG PWY
1418,Tuggeranong Pky before Sulwood Drive,-35.3726044,149.057404,TUGGERANONG PWY
1419,Townshend Street after Colbee Ct South,-35.3522911,149.08815,TOWNSHEND ST
1420,Townshend Street after Colbee Ct North,-35.3522911,149.087967,TOWNSHEND ST
1421,Townshend Street after Dundas Ct South,-35.3542023,149.088821,TOWNSHEND ST
1422,Townshend Street after Dundas Ct North,-35.3540916,149.088608,TOWNSHEND ST
1423,Parramatta Street after Salamander Ct,-35.35569,149.087845,PARRAMATTA ST
1424,Parramatta Street after Bellona Ct,-35.3554535,149.087997,PARRAMATTA ST
1425,Sainsbury Street after Longmore Crescent,-35.388443,149.096497,SAINSBURY ST
1426,Sainsbury Street after Spensley Place,-35.3886719,149.096252,SAINSBURY ST
1427,Sainsbury Street after Gibb Place,-35.3904724,149.09549,SAINSBURY ST
1428,Sainsbury Street after Langdon Avenue,-35.3908539,149.095291,SAINSBURY ST
1429,Sternberg Crescent & Crews Place,-35.396347,149.082062,STERNBERG CR
1430,Sternberg Crescent opp Crews Place,-35.3962593,149.082153,STERNBERG CR
1431,Sternberg Crescent opp Playing Fields,-35.3978996,149.084381,STERNBERG Crescent BDGE
1432,Sternberg Crescent Wanniassa PS,-35.3980713,149.084702,STERNBERG CR
1433,Sternberg Crescent Wanniassa Shops,-35.4010773,149.086166,STERNBERG CR
1434,Sternberg Crescent after Jenner Circuit,-35.4019661,149.0867,STERNBERG CR
1435,Clive Steele Avenue before Priddle Street,-35.410717,149.100693,CLIVE STEELE AV
1436,Clive Steele Avenue after Ashley Drive,-35.4108925,149.100723,CLIVE STEELE AV
1437,Clive Steele Avenue after Brain Street,-35.4123611,149.100021,CLIVE STEELE AV
1438,Clive Steele Avenue between Brain Street,-35.4128838,149.099365,CLIVE STEELE AV
1439,Clive Steele Avenue after Fraenkel Street,-35.4141121,149.097046,CLIVE STEELE AV
1440,Clive Steele Avenue after Coode Street,-35.4144402,149.096741,CLIVE STEELE AV
1441,Cockcroft Avenue after Barraclough Crescent,-35.4170609,149.098236,COCKCROFT AV
1442,Cockcroft Avenue before Barraclough Crescent,-35.4167404,149.098206,COCKCROFT AV
1443,Cockcroft Avenue before Kneeshaw Street,-35.4198837,149.097305,COCKCROFT AV
1444,Cockcroft Avenue after Isabella Drive,-35.4197502,149.097046,COCKCROFT AV
1445,Charleston Street after William Hudson Crescent,-35.4162827,149.079178,CHARLESTON ST
1446,Charleston Street after Blakey Cl,-35.4162636,149.079361,CHARLESTON ST
1447,Charleston Street after Clive Steele Avenue,-35.4181938,149.082443,CHARLESTON ST
1448,Charleston Street after Hallstrom Circuit,-35.4180908,149.082413,CHARLESTON ST
1449,Clive Steele Avenue after Charleston Street,-35.4166756,149.086212,CLIVE STEELE AV
1450,Clive Steele Avenue after Harkness Street,-35.4166107,149.086533,CLIVE STEELE AV
1451,Clive Steele Avenue after Balsillie Crescent,-35.4162407,149.088013,CLIVE STEELE AV
1452,Clive Steele Avenue before Harkness Street,-35.4162979,149.088364,CLIVE STEELE AV
1453,Corlette Crescent Monash Primary,-35.4153404,149.089569,CORLETTE CR
1454,Corlette Crescent after Hebblewhite Street,-35.4141655,149.08757,CORLETTE CR
1455,Hambidge Crescent after Goldstein Crescent,-35.4189072,149.11998,HAMBIDGE CR
1456,Corlette Crescent opp Monash Primary,-35.4147873,149.088974,CORLETTE CR
1457,Corlette Crescent before Hebblewhite Street,-35.4142303,149.087265,CORLETTE CR
1458,Hebblewhite Street after Forwood Street,-35.4119873,149.087662,HEBBLEWHITE ST
1459,Hebblewhite Street after Twine Place,-35.4120979,149.087402,HEBBLEWHITE ST
1460,Harricks Crescent after Michell Street,-35.4107132,149.091171,HARRICKS CR
1461,Harricks Crescent after Beirne Street,-35.4107666,149.090881,HARRICKS CR
1462,Harricks Crescent after Cracknell Street,-35.4088058,149.092682,HARRICKS CR
1463,Harricks Crescent 2nd after Beirne Street,-35.4089355,149.092453,HARRICKS CR
1464,MacKinnon Street opp MacKillop CLG,-35.4053726,149.089508,MACKINNON ST
1465,MacKinnon Street MacKillop CLG,-35.4053192,149.089645,MACKINNON ST
1466,Wheeler Crescent after Sternberg Crescent,-35.4023361,149.091782,WHEELER CR
1467,Wheeler Crescent after Keys Crescent,-35.400528,149.089233,WHEELER CR
1468,Wheeler Crescent before Sternberg Crescent,-35.402092,149.091797,WHEELER CR
1469,Wheeler Crescent after Halfrey Circuit,-35.4004097,149.089294,WHEELER CR
1470,Wheeler Crescent after Guthridge Crescent,-35.3981514,149.088379,WHEELER CR
1471,Wheeler Crescent after Kirkton Street,-35.3981171,149.088486,WHEELER CR
1472,Wheeler Crescent Wanniassa HS,-35.3948021,149.086685,WHEELER CR
1473,Wheeler Crescent after Garratt Street,-35.3946533,149.086594,WHEELER CR
1474,Kirkton Street after Wheeler Crescent,-35.3974686,149.089951,KIRKTON ST
1475,Kirkton Street after Balfour Crescent,-35.3975372,149.090164,KIRKTON ST
1476,Kirkton Street after Holden Crescent,-35.3972702,149.094788,KIRKTON ST
1477,Kirkton Street after Embling Street,-35.3973083,149.094193,KIRKTON ST
1478,Gaunson Crescent before Harrison Crescent,-35.395237,149.098434,GAUNSON CR
1479,Gaunson Crescent after Langdon Avenue,-35.3951225,149.098495,GAUNSON CR
1480,Gaunson Crescent after Sullivan Crescent,-35.3933411,149.099625,GAUNSON CR
1481,Gaunson Crescent after 2nd Sullivan Crescent,-35.3927231,149.099365,GAUNSON CR
1482,Gaunson Crescent after Longmore Crescent,-35.3905869,149.098877,GAUNSON CR
1483,Gaunson Crescent after Adamson Crescent,-35.3903809,149.098846,GAUNSON CR
1484,Longmore Crescent after Sainsbury Street,-35.3880882,149.097977,LONGMORE CR
1485,Longmore Crescent North of Gaunson Crescent,-35.3884926,149.098297,LONGMORE CR
1486,Clift Crescent after Ashley Drive,-35.4247398,149.104019,CLIFT CR
1487,Clift Crescent 3rd after Rohan Street,-35.4248962,149.10405,CLIFT CR
1488,Clift Crescent after Kiddle Crescent,-35.426281,149.107056,CLIFT CR
1489,Clift Crescent 2nd after Rohan Street,-35.4263725,149.10704,CLIFT CR
1490,Clift Crescent 2nd after Kiddle Crescent,-35.4275627,149.109589,CLIFT CR
1491,Clift Crescent after Rohan Street,-35.4276237,149.109787,CLIFT CR
1492,Clift Crescent before Heagney Crescent,-35.426281,149.112289,CLIFT CR
1493,Clift Crescent after Heagney Crescent,-35.4263077,149.112473,CLIFT CR
1494,Heagney Crescent after Clift Crescent,-35.4253845,149.114075,HEAGNEY CR
1495,Heagney Crescent after McLorinan Street,-35.4252396,149.114288,HEAGNEY CR
1496,Beattie Crescent after McBurney Crescent,-35.42276,149.112015,BEATTIE CR
1497,Beattie Crescent before Swanton Street,-35.4230576,149.112183,BEATTIE CR
1498,Beattie Crescent after Hemmings Crescent,-35.4209824,149.113617,BEATTIE CR
1499,Beattie Crescent after Gibbons Street,-35.4209633,149.113861,BEATTIE Crescent BDGE
1500,Beattie Crescent after Goldstein Crescent,-35.4183121,149.11557,BEATTIE CR
1501,Beattie Crescent after Longman Street,-35.418602,149.115219,BEATTIE CR
1502,Bugden Avenue after Kellett Street,-35.4146614,149.112503,BUGDEN AV
1503,Bugden Avenue after Castleton Crescent,-35.4145203,149.112869,BUGDEN AV
1504,Castleton Crescent Gowrie Shops,-35.413868,149.109329,CASTLETON CR
1505,Castleton Crescent opp Gowrie Shops,-35.4140129,149.10939,CASTLETON CR
1506,Castleton Crescent after 2nd Wheatley Street,-35.4120674,149.105804,CASTLETON CR
1507,Castleton Crescent after Coningham Street,-35.4119797,149.10556,CASTLETON CR
1508,Castleton Crescent after 2nd Coningham Street,-35.4099617,149.104889,CASTLETON CR
1509,Castleton Crescent after Wheatley Street,-35.4100914,149.104965,CASTLETON CR
1510,Castleton Crescent after Farcomb Place,-35.4073486,149.106461,CASTLETON CR
1511,Castleton Crescent after Middleton Circuit,-35.4071808,149.106506,CASTLETON CR
1512,Castleton Crescent after Peeler Place,-35.4060555,149.111053,CASTLETON CR
1513,Castleton Crescent after Partridge Street,-35.4061966,149.111206,CASTLETON CR
1514,Partridge Street after Castleton Crescent,-35.4057159,149.113739,PARTRIDGE ST
1515,Partridge Street after Garrick Street,-35.4057503,149.113815,PARTRIDGE ST
1516,Partridge Street after Airey Crescent,-35.4032478,149.115829,PARTRIDGE ST
1517,Partridge Street after Bulcock Place,-35.4026527,149.116074,PARTRIDGE ST
1518,Longmore Crescent after Cruikshank Street,-35.3987808,149.09935,LONGMORE CR
1519,Longmore Crescent after Petit Place,-35.3987846,149.102921,LONGMORE CR
1520,Longmore Crescent before Pettit Place,-35.3989182,149.102814,LONGMORE CR
1521,Longmore Crescent after Harker Place,-35.3968544,149.104095,LONGMORE CR
1522,Longmore Crescent 4th after Gaunson Street,-35.3973083,149.104156,LONGMORE CR
1523,Longmore Crescent & McKenna Street,-35.3950195,149.10347,LONGMORE CR
1524,Longmore Crescent Backing Sulwood Drive,-35.3953667,149.103745,LONGMORE CR
1525,Longmore Crescent after McKenna Street,-35.3928604,149.101974,LONGMORE CR
1526,Longmore Crescent 2nd from Gaunson Crescent,-35.3929558,149.102097,LONGMORE CR
1527,Longmore Crescent after Bindon Place,-35.3908424,149.100647,LONGMORE CR
1528,Longmore Crescent South of Gaunson Crescent,-35.3907013,149.100693,LONGMORE CR
1529,Bugden Avenue after Ashley Dv,-35.4144707,149.104538,BUGDEN AV
1530,Bugden Avenue after Herington Street,-35.4146843,149.104599,BUGDEN AV
1531,Bugden Avenue after Dalziel Street,-35.4171371,149.104858,BUGDEN AV
1532,Bugden Avenue after Stacey Street,-35.416935,149.104782,BUGDEN AV
1533,Bugden Avenue after 2nd Dalziel Street,-35.4180794,149.107391,BUGDEN AV
1534,Bugden Avenue after 2nd Galleghan Circuit,-35.4179535,149.107849,BUGDEN AV
1535,Bugden Avenue after Beardsmore Place,-35.4158096,149.109833,BUGDEN AV
1536,Bugden Avenue after Galleghan Circuit,-35.4157295,149.110046,BUGDEN AV
1537,Norriss Street after 1st Woodburn Street,-35.416851,149.117767,NORRISS ST
1538,Norriss Street after Woodburn Street,-35.4169121,149.117966,NORRISS ST
1539,Norriss Street after 2nd Woodburn Street,-35.4164314,149.121033,NORRISS ST
1540,Norriss Street after Kirkcaldie Circuit,-35.4165764,149.120834,NORRISS ST
1541,Newman-Morris Circuit before Farrelly Cl,-35.4070816,149.081039,NEWMAN MORRIS CCT
1542,Hambidge Crescent before Proctor Street,-35.4160423,149.130188,HAMBIDGE CR
1543,Hambidge Crescent before Baskerville Street,-35.4182663,149.127213,HAMBIDGE CR
1544,Hambidge Crescent after Baskerville Street,-35.4180984,149.127335,HAMBIDGE CR
1545,Hambidge Crescent after Alice Jackson Crescent,-35.4166031,149.129852,HAMBIDGE CR
1546,Baskerville Street after Hambidge Crescent,-35.419529,149.125427,BASKERVILLE ST
1547,Baskerville Street after Lucy Gullett Circuit,-35.4195824,149.125336,BASKERVILLE ST
1548,Baskerville Street after Heagney Crescent,-35.4220505,149.12439,BASKERVILLE ST
1549,Baskerville Street after Purbrick Street,-35.4219589,149.124527,BASKERVILLE ST
1550,Heagney Crescent after Alston Street,-35.4242821,149.123474,HEAGNEY CR
1551,Heagney Crescent after Muntz Street,-35.424408,149.123688,HEAGNEY CR
